OBJECTID,Lat,Long,zipcode
23195,42.37100078,-71.03104015,02128
23196,42.37121598,-71.03142523,02128
23197,42.37167378,-71.03189356,02128
23198,42.37149851,-71.03174692,02128
23199,42.37135764,-71.03158584,02128
23200,42.37181066,-71.03213077,02128
23201,42.37187259,-71.03239759,02128
23202,42.37212896,-71.03244974,02128
23203,42.37218598,-71.03267488,02128
23204,42.37229244,-71.03279917,02128
23205,42.37234223,-71.03280937,02128
23206,42.3723133,-71.03302055,02128
23207,42.37223474,-71.03313923,02128
23208,42.37221573,-71.03292003,02128
23209,42.37207587,-71.03286071,02128
23210,42.37197185,-71.03266719,02128
23211,42.3718843,-71.03254574,02128
23212,42.3717861,-71.03228577,02128
23213,42.37161777,-71.03211207,02128
23214,42.37140103,-71.03199218,02128
23215,42.37089708,-71.03121054,02128
23216,42.37079613,-71.03099778,02128
23217,42.37066014,-71.03078184,02128
23218,42.37057528,-71.03066054,02128
23219,42.37052269,-71.03055728,02128
23220,42.37043173,-71.03040874,02128
23221,42.37024571,-71.03022969,02128
23222,42.37006481,-71.02994974,02128
23223,42.36990674,-71.02968266,02128
23224,42.36967857,-71.02955958,02128
23225,42.3690673,-71.02844274,02128
23226,42.36899496,-71.02839743,02128
23227,42.36836875,-71.02753161,02128
23228,42.36812001,-71.02748092,02128
23229,42.36837653,-71.02774786,02128
23230,42.36836189,-71.02788553,02128
23231,42.36837242,-71.02800281,02128
23232,42.36854798,-71.02823666,02128
23233,42.36933838,-71.02920865,02128
23234,42.36943644,-71.02945437,02128
23235,42.36954806,-71.02939207,02128
23236,42.36982197,-71.02984889,02128
23237,42.37001918,-71.03014836,02128
23238,42.37021701,-71.03059538,02128
23239,42.37081259,-71.03132217,02128
23240,42.3709384,-71.03140894,02128
23241,42.37114844,-71.03172878,02128
23242,42.37212955,-71.0331338,02128
23243,42.3719931,-71.03287564,02128
23244,42.37208443,-71.03320539,02128
23245,42.37069604,-71.03152447,02128
23246,42.37064526,-71.03151552,02128
23247,42.37072955,-71.03141707,02128
23248,42.36992785,-71.03053427,02128
23249,42.3692558,-71.02967474,02128
23250,42.36912022,-71.02934185,02128
23251,42.36909817,-71.02940562,02128
23252,42.36892372,-71.02895987,02128
23253,42.36802709,-71.02778718,02128
23254,42.36799998,-71.02793142,02128
23255,42.36800612,-71.02790535,02128
23256,42.36823582,-71.02850081,02128
23257,42.36999855,-71.03091557,02128
23258,42.37008707,-71.03084271,02128
23259,42.37039275,-71.03134111,02128
23260,42.37050305,-71.03157507,02128
23261,42.37054649,-71.03164393,02128
23262,42.37061103,-71.03212646,02128
23263,42.37057577,-71.03189862,02128
23264,42.3701518,-71.03128668,02128
23265,42.3700793,-71.03118183,02128
23266,42.36985394,-71.03109357,02128
23267,42.36976552,-71.03119516,02128
23268,42.36889719,-71.02957168,02128
23269,42.36877538,-71.02962825,02128
23270,42.3679093,-71.02869125,02128
23271,42.3690153,-71.02996315,02128
23272,42.37043377,-71.03215001,02128
23273,42.37128835,-71.03331836,02128
23274,42.37123307,-71.033422,02128
23275,42.37134398,-71.03351288,02128
23276,42.3713095,-71.03351697,02128
23277,42.36975414,-71.03146862,02128
23278,42.36894807,-71.03035288,02128
23279,42.36872478,-71.03003959,02128
23280,42.36866802,-71.02981215,02128
23281,42.37168202,-71.03114684,02128
23282,42.37071891,-71.03115462,02128
23283,42.37201829,-71.03341372,02128
23284,42.37089278,-71.0321879,02128
23285,42.36917543,-71.02952293,02128
23286,42.37257772,-71.03267558,02128
23287,42.36877768,-71.03000282,02128
23288,42.37376902,-71.03100146,02128
23289,42.37330751,-71.03041823,02128
23290,42.3732233,-71.03023802,02128
23291,42.3732174,-71.0301588,02128
23292,42.37310138,-71.03010622,02128
23293,42.37296551,-71.02999228,02128
23294,42.37283275,-71.02987697,02128
23295,42.37282456,-71.02978469,02128
23296,42.37270498,-71.0295485,02128
23297,42.37247171,-71.02933644,02128
23298,42.37222866,-71.02907883,02128
23299,42.37158274,-71.02783583,02128
23300,42.37127592,-71.02746511,02128
23301,42.37073455,-71.02692469,02128
23302,42.37081689,-71.02680031,02128
23303,42.37041215,-71.02628434,02128
23304,42.37009845,-71.02605449,02128
23305,42.36985731,-71.02577114,02128
23306,42.36984848,-71.02579705,02128
23307,42.36991312,-71.02587478,02128
23308,42.3696277,-71.02550627,02128
23309,42.37034575,-71.0264983,02128
23310,42.37029904,-71.02668229,02128
23311,42.37062499,-71.02714561,02128
23312,42.37084544,-71.02731144,02128
23313,42.37098874,-71.0276146,02128
23314,42.37118834,-71.02781734,02128
23315,42.37140838,-71.02807473,02128
23316,42.37161322,-71.02832715,02128
23317,42.37183413,-71.02860037,02128
23318,42.37201916,-71.02882871,02128
23319,42.37205328,-71.02916478,02128
23320,42.37216338,-71.02931327,02128
23321,42.37205107,-71.0292521,02128
23322,42.37228075,-71.02944974,02128
23323,42.37241458,-71.02956123,02128
23324,42.37256032,-71.02965293,02128
23325,42.37269759,-71.02976513,02128
23326,42.37327421,-71.0308417,02128
23327,42.37331795,-71.03086088,02128
23328,42.37344801,-71.03100244,02128
23329,42.37362486,-71.03130563,02128
23330,42.37323976,-71.03105171,02128
23331,42.3732027,-71.03101426,02128
23332,42.37307144,-71.03090653,02128
23333,42.37233928,-71.02990665,02128
23334,42.37226177,-71.02971361,02128
23335,42.37193174,-71.02902705,02128
23336,42.37181189,-71.02889019,02128
23337,42.37171957,-71.02888572,02128
23338,42.37169413,-71.02875422,02128
23339,42.37157405,-71.02861865,02128
23340,42.37145398,-71.02848307,02128
23341,42.37141812,-71.02854063,02128
23342,42.37132947,-71.0283545,02128
23343,42.37121048,-71.02822105,02128
23344,42.37108301,-71.02802454,02128
23345,42.37098647,-71.02787808,02128
23346,42.37088053,-71.02775077,02128
23347,42.37076326,-71.02763708,02128
23348,42.37076618,-71.02741606,02128
23349,42.37060333,-71.02729344,02128
23350,42.37024911,-71.02695534,02128
23351,42.37027412,-71.02712716,02128
23352,42.36956253,-71.02580178,02128
23353,42.36944259,-71.02570683,02128
23354,42.36926331,-71.02595452,02128
23355,42.36954351,-71.02601415,02128
23356,42.36967434,-71.02626567,02128
23357,42.36970056,-71.02621612,02128
23358,42.36997837,-71.02658216,02128
23359,42.37035227,-71.02733599,02128
23360,42.37027399,-71.02739462,02128
23361,42.37050302,-71.02740752,02128
23362,42.3706332,-71.02751311,02128
23363,42.37054224,-71.02770143,02128
23364,42.37072242,-71.02780895,02128
23365,42.37079993,-71.02782142,02128
23366,42.37097444,-71.02821655,02128
23367,42.37102135,-71.02823875,02128
23368,42.37311981,-71.03120068,02128
23369,42.37309159,-71.03114974,02128
23370,42.37342134,-71.03154269,02128
23371,42.37300348,-71.03132606,02128
23372,42.37297303,-71.0312794,02128
23373,42.37059705,-71.02783218,02128
23374,42.37050513,-71.02780134,02128
23375,42.3701818,-71.0274049,02128
23376,42.36998958,-71.02717308,02128
23377,42.36993588,-71.02688873,02128
23378,42.36965104,-71.0265011,02128
23379,42.36934772,-71.02651601,02128
23380,42.36959797,-71.02686064,02128
23381,42.37009741,-71.02751442,02128
23382,42.37035553,-71.02800077,02128
23383,42.37319374,-71.03180841,02128
23384,42.37288053,-71.03145955,02128
23385,42.37285111,-71.0314101,02128
23386,42.37275573,-71.03134079,02128
23387,42.37200491,-71.03023979,02128
23388,42.37201022,-71.0301128,02128
23389,42.3700844,-71.02769861,02128
23390,42.37002646,-71.0276991,02128
23391,42.37001816,-71.0277716,02128
23392,42.36915312,-71.0265238,02128
23393,42.36900587,-71.0265474,02128
23394,42.36980166,-71.02738248,02128
23395,42.36987882,-71.02767741,02128
23396,42.37033017,-71.02810354,02128
23397,42.37037839,-71.02822359,02128
23398,42.37075451,-71.02861203,02128
23399,42.37072587,-71.02871085,02128
23400,42.37163004,-71.03011888,02128
23401,42.37272685,-71.03154437,02128
23402,42.37275505,-71.03159582,02128
23403,42.37296029,-71.03206662,02128
23404,42.37265038,-71.03170967,02128
23405,42.37259719,-71.0316341,02128
23406,42.37259436,-71.03178735,02128
23407,42.37255893,-71.03186278,02128
23408,42.37084676,-71.02922544,02128
23409,42.37079864,-71.02932114,02128
23410,42.37038972,-71.02871337,02128
23411,42.37041761,-71.02848516,02128
23412,42.37031807,-71.02851703,02128
23413,42.37037838,-71.0283982,02128
23414,42.37023175,-71.02833646,02128
23415,42.37010291,-71.02839882,02128
23416,42.37012822,-71.02816686,02128
23417,42.37005071,-71.0279803,02128
23418,42.36994122,-71.02801112,02128
23419,42.36982899,-71.02783742,02128
23420,42.37273395,-71.0323782,02128
23421,42.37248105,-71.03203415,02128
23422,42.37245212,-71.03166725,02128
23423,42.37233293,-71.03169145,02128
23424,42.37225493,-71.03167064,02128
23425,42.37215276,-71.03153636,02128
23426,42.37216581,-71.03148405,02128
23427,42.37207007,-71.03130432,02128
23428,42.37195417,-71.03114621,02128
23429,42.37187855,-71.03107944,02128
23430,42.37170071,-71.03082782,02128
23431,42.37130796,-71.03035757,02128
23432,42.37147046,-71.03033355,02128
23433,42.37129403,-71.03017852,02128
23434,42.37111637,-71.02990629,02128
23435,42.37107694,-71.02996438,02128
23436,42.37096757,-71.02984364,02128
23437,42.37049212,-71.02912333,02128
23438,42.37056093,-71.02931855,02128
23439,42.37047942,-71.02929864,02128
23440,42.37064432,-71.02949977,02128
23441,42.37075079,-71.02966962,02128
23442,42.37044332,-71.02891556,02128
23443,42.37031852,-71.02892331,02128
23444,42.37020064,-71.02863398,02128
23445,42.36961956,-71.02786831,02128
23446,42.36963499,-71.02771804,02128
23447,42.36948831,-71.02750671,02128
23448,42.36911876,-71.026975,02128
23449,42.36930481,-71.02704024,02128
23450,42.36896471,-71.02691778,02128
23451,42.36890052,-71.02700432,02128
23452,42.36876612,-71.02646787,02128
23453,42.36929825,-71.02767738,02128
23454,42.36951194,-71.027993,02128
23455,42.3708404,-71.02984481,02128
23456,42.3708901,-71.02994786,02128
23457,42.37112649,-71.03005994,02128
23458,42.37172043,-71.03097861,02128
23459,42.37230777,-71.03184257,02128
23460,42.37233863,-71.03201484,02128
23461,42.37293611,-71.02975422,02128
23462,42.37343054,-71.03040865,02128
23463,42.36818531,-71.02716316,02128
23464,42.37466734,-71.02912268,02128
23465,42.37444996,-71.02891595,02128
23466,42.37167941,-71.02505328,02128
23467,42.37424409,-71.02892751,02128
23468,42.37430024,-71.02917683,02128
23469,42.37451697,-71.02939129,02128
23470,42.37468316,-71.02960246,02128
23471,42.37448535,-71.02962673,02128
23472,42.37404802,-71.02924828,02128
23473,42.37400479,-71.02895941,02128
23474,42.37300537,-71.02832145,02128
23475,42.37336749,-71.02871318,02128
23476,42.37384015,-71.02897433,02128
23477,42.3738287,-71.02919886,02128
23478,42.37397181,-71.02932131,02128
23479,42.37435031,-71.0300049,02128
23480,42.37427575,-71.02997169,02128
23481,42.37419666,-71.02993879,02128
23482,42.37394772,-71.02957598,02128
23483,42.37304304,-71.02810134,02128
23484,42.37369942,-71.02950016,02128
23485,42.37370441,-71.02947101,02128
23486,42.37350863,-71.02911359,02128
23487,42.37347663,-71.02907548,02128
23488,42.37313151,-71.0287814,02128
23489,42.37309309,-71.02871019,02128
23490,42.37259559,-71.02788911,02128
23491,42.37134673,-71.02656333,02128
23492,42.37168501,-71.02692653,02128
23493,42.37208003,-71.02734723,02128
23494,42.37228275,-71.02785132,02128
23495,42.37270397,-71.02829761,02128
23496,42.37260204,-71.02842228,02128
23497,42.37260995,-71.0284402,02128
23498,42.3730461,-71.02891701,02128
23499,42.37322556,-71.02925577,02128
23500,42.3734125,-71.02946834,02128
23501,42.3735979,-71.02973246,02128
23502,42.3737799,-71.03007552,02128
23503,42.37389845,-71.03039431,02128
23504,42.37379909,-71.03042483,02128
23505,42.37370938,-71.03015536,02128
23506,42.37353979,-71.02992963,02128
23507,42.37346865,-71.02991299,02128
23508,42.37332305,-71.02968102,02128
23509,42.37329669,-71.02950246,02128
23510,42.37292256,-71.02907604,02128
23511,42.37295078,-71.02905481,02128
23512,42.37219485,-71.02797508,02128
23513,42.3721794,-71.02797563,02128
23514,42.37176614,-71.02750395,02128
23515,42.3717441,-71.02752496,02128
23516,42.37182004,-71.02736058,02128
23517,42.37140084,-71.02690858,02128
23518,42.37127618,-71.02677493,02128
23519,42.37100015,-71.0264848,02128
23520,42.37092255,-71.02645004,02128
23521,42.3708989,-71.02607758,02128
23522,42.37065492,-71.02574117,02128
23523,42.37020458,-71.02513258,02128
23524,42.37012941,-71.02549456,02128
23525,42.37026725,-71.02568334,02128
23526,42.37055688,-71.02582845,02128
23527,42.3706843,-71.02620738,02128
23528,42.37129403,-71.026993,02128
23529,42.37134599,-71.027073,02128
23530,42.37207304,-71.02816422,02128
23531,42.37208204,-71.02821441,02128
23532,42.37249446,-71.02863962,02128
23533,42.3724774,-71.02867312,02128
23534,42.37274405,-71.02915959,02128
23535,42.37304097,-71.0296319,02128
23536,42.37331758,-71.02979215,02128
23537,42.37366191,-71.03024177,02128
23538,42.37359483,-71.03028893,02128
23539,42.37362186,-71.0303487,02128
23540,42.37368683,-71.0303031,02128
23541,42.37373153,-71.03039854,02128
23542,42.3738169,-71.0307444,02128
23543,42.37395618,-71.03073338,02128
23544,42.37353922,-71.03040678,02128
23545,42.37351459,-71.03034242,02128
23546,42.37344846,-71.03046792,02128
23547,42.37334792,-71.03064379,02128
23548,42.37329655,-71.03061323,02128
23549,42.37316929,-71.02995699,02128
23550,42.37277567,-71.02944166,02128
23551,42.37240869,-71.02884784,02128
23552,42.3719863,-71.02833735,02128
23553,42.37164831,-71.02770244,02128
23554,42.3712549,-71.02724204,02128
23555,42.37087602,-71.02660274,02128
23556,42.37047721,-71.02620243,02128
23557,42.3703148,-71.02590175,02128
23558,42.37402816,-71.03029981,02128
23559,42.37216059,-71.02662369,02128
23560,42.37267619,-71.02745677,02128
23561,42.37271339,-71.02716879,02128
23562,42.37178746,-71.0258016,02128
23563,42.37121157,-71.02432204,02128
23564,42.37612458,-71.02795794,02128
23565,42.37601751,-71.02806309,02128
23566,42.37577957,-71.02768699,02128
23567,42.37545982,-71.02734524,02128
23568,42.3751073,-71.02676003,02128
23569,42.37491437,-71.02633776,02128
23570,42.37482802,-71.02641695,02128
23571,42.37466641,-71.02644905,02128
23572,42.37500028,-71.02691644,02128
23573,42.3758873,-71.02821763,02128
23574,42.3752622,-71.02757295,02128
23575,42.3750277,-71.0272371,02128
23576,42.37482878,-71.02689801,02128
23577,42.37460233,-71.02660888,02128
23578,42.37308816,-71.02466307,02128
23579,42.3747431,-71.02717487,02128
23580,42.37547066,-71.02866057,02128
23581,42.37502145,-71.02785405,02128
23582,42.37471079,-71.02742844,02128
23583,42.37457794,-71.02747882,02128
23584,42.37475395,-71.02784821,02128
23585,42.37473529,-71.02785174,02128
23586,42.37511746,-71.02833323,02128
23587,42.37542536,-71.0287462,02128
23588,42.37537846,-71.02897467,02128
23589,42.3752775,-71.02882032,02128
23590,42.3752294,-71.02877869,02128
23591,42.3747867,-71.02840138,02128
23592,42.37478526,-71.02834092,02128
23593,42.37494927,-71.02880962,02128
23594,42.37512035,-71.02904242,02128
23595,42.37495246,-71.02911532,02128
23596,42.37492967,-71.02886391,02128
23597,42.37464209,-71.02881226,02128
23598,42.37451102,-71.02857283,02128
23599,42.37343325,-71.02718021,02128
23600,42.37499603,-71.02931495,02128
23601,42.3746014,-71.0260744,02128
23602,42.37564307,-71.02853886,02128
23603,42.37476043,-71.02695018,02128
23604,42.37548295,-71.02891505,02128
23605,42.37484901,-71.02876538,02128
23606,42.37717272,-71.02662999,02128
23607,42.37644026,-71.02558977,02128
23608,42.37621221,-71.02523403,02128
23609,42.37610871,-71.02507259,02128
23610,42.37591309,-71.02477086,02128
23611,42.37597959,-71.02487679,02128
23612,42.37579998,-71.0245886,02128
23613,42.37559986,-71.02436525,02128
23614,42.37550906,-71.02422458,02128
23615,42.37532244,-71.02393723,02128
23616,42.37521866,-71.02361769,02128
23617,42.37504294,-71.02361111,02128
23618,42.37492033,-71.02352791,02128
23619,42.37497466,-71.02346579,02128
23620,42.3751515,-71.02388237,02128
23621,42.3756563,-71.02462123,02128
23622,42.37666504,-71.02613826,02128
23623,42.37698843,-71.02684248,02128
23624,42.37683325,-71.02679759,02128
23625,42.37636402,-71.02613123,02128
23626,42.37615445,-71.02580419,02128
23627,42.37593526,-71.02546572,02128
23628,42.37572216,-71.02513077,02128
23629,42.37555635,-71.02473622,02128
23630,42.37507747,-71.02421929,02128
23631,42.37495429,-71.02392336,02128
23632,42.37486732,-71.02385208,02128
23633,42.37479643,-71.0236737,02128
23634,42.37437314,-71.02303418,02128
23635,42.37412032,-71.02281652,02128
23636,42.37390597,-71.02248212,02128
23637,42.3736904,-71.02214711,02128
23638,42.37450311,-71.02362179,02128
23639,42.37470817,-71.02394326,02128
23640,42.37492466,-71.02428302,02128
23641,42.37509159,-71.02455021,02128
23642,42.37533558,-71.02492872,02128
23643,42.37566694,-71.02544528,02128
23644,42.3758109,-71.02567279,02128
23645,42.37602164,-71.02600264,02128
23646,42.37620074,-71.02628611,02128
23647,42.3765318,-71.02639885,02128
23648,42.37667646,-71.02712494,02128
23649,42.37269252,-71.02164754,02128
23650,42.3731773,-71.02259161,02128
23651,42.37649931,-71.02744955,02128
23652,42.37400189,-71.02401058,02128
23653,42.3763092,-71.02773736,02128
23654,42.37374646,-71.02430884,02128
23655,42.37468078,-71.0227579,02128
23656,42.37557308,-71.02448187,02128
23657,42.37544727,-71.02462918,02128
23658,42.37824572,-71.02467575,02128
23659,42.37543681,-71.02231352,02128
23660,42.37558732,-71.02254741,02128
23661,42.37573271,-71.0227803,02128
23662,42.375783,-71.02296776,02128
23663,42.37588337,-71.02301723,02128
23664,42.376119,-71.0235732,02128
23665,42.37630723,-71.02374094,02128
23666,42.37636016,-71.02363933,02128
23667,42.37630464,-71.023655,02128
23668,42.37632759,-71.02365795,02128
23669,42.37765068,-71.02607431,02128
23670,42.37726499,-71.02550602,02128
23671,42.37619014,-71.02369165,02128
23672,42.37607049,-71.02382712,02128
23673,42.37595221,-71.02396657,02128
23674,42.37600291,-71.02370486,02128
23675,42.37590747,-71.02381806,02128
23676,42.37546779,-71.02332949,02128
23677,42.37731169,-71.02604048,02128
23678,42.37748213,-71.02584349,02128
23679,42.37738358,-71.02638347,02128
23680,42.37709661,-71.02570274,02128
23681,42.37697859,-71.0256305,02128
23682,42.37366827,-71.02121545,02128
23683,42.37584144,-71.02425012,02128
23684,42.37572834,-71.02410941,02128
23685,42.37933885,-71.023274,02128
23686,42.3792787,-71.0232608,02128
23687,42.37898832,-71.02258925,02128
23688,42.37882994,-71.02234081,02128
23689,42.37868261,-71.02212194,02128
23690,42.3786912,-71.02274578,02128
23691,42.37888429,-71.02304985,02128
23692,42.3790525,-71.02332275,02128
23693,42.37819905,-71.02214614,02128
23694,42.37895336,-71.02377286,02128
23695,42.37882283,-71.0235848,02128
23696,42.37862905,-71.02328006,02128
23697,42.37812517,-71.02258942,02128
23698,42.37909023,-71.02422058,02128
23699,42.37878058,-71.02424822,02128
23700,42.37862768,-71.02442807,02128
23701,42.37847422,-71.02460564,02128
23702,42.37905184,-71.02417408,02128
23703,42.37938798,-71.02019057,02128
23704,42.37922623,-71.01978216,02128
23705,42.37905031,-71.01954659,02128
23706,42.37887422,-71.01931199,02128
23707,42.37868172,-71.01905349,02128
23708,42.37900468,-71.02011238,02128
23709,42.37923701,-71.02039723,02128
23710,42.37884001,-71.02034578,02128
23711,42.37905648,-71.02063855,02128
23712,42.37958492,-71.02168643,02128
23713,42.37935112,-71.02134258,02128
23714,42.37912068,-71.02100758,02128
23715,42.3788846,-71.02084026,02128
23716,42.3789632,-71.02121675,02128
23717,42.37920097,-71.02143945,02128
23718,42.37945097,-71.02180405,02128
23719,42.37964651,-71.02206235,02128
23720,42.37971485,-71.02237254,02128
23721,42.37932668,-71.02202197,02128
23722,42.37906865,-71.02167279,02128
23723,42.37871027,-71.0210361,02128
23724,42.37895707,-71.02187291,02128
23725,42.37921114,-71.02225696,02128
23726,42.3794916,-71.02247259,02128
23727,42.37791588,-71.0208046,02128
23728,42.37925488,-71.02267822,02128
23729,42.37928762,-71.02292147,02128
23730,42.37768401,-71.02048706,02128
23731,42.37874334,-71.02043348,02128
23732,42.38179331,-71.02034123,02128
23733,42.38170166,-71.0204025,02128
23734,42.38133676,-71.0197241,02128
23735,42.38097642,-71.01906207,02128
23736,42.38073972,-71.01903758,02128
23737,42.38068697,-71.01885996,02128
23738,42.38061573,-71.01860185,02128
23739,42.38087461,-71.01952342,02128
23740,42.38124087,-71.01999217,02128
23741,42.38122091,-71.0200786,02128
23742,42.38124922,-71.02009501,02128
23743,42.38166336,-71.0206906,02128
23744,42.38058799,-71.01936018,02128
23745,42.37989289,-71.01837413,02128
23746,42.37989772,-71.01871251,02128
23747,42.38076474,-71.02004818,02128
23748,42.38032018,-71.01962385,02128
23749,42.37990031,-71.01904709,02128
23750,42.37989973,-71.0194045,02128
23751,42.38043583,-71.02010997,02128
23752,42.3799061,-71.01971868,02128
23753,42.37993597,-71.02005249,02128
23754,42.38006468,-71.02076667,02128
23755,42.37986958,-71.02050574,02128
23756,42.38093093,-71.01975322,02128
23757,42.38247164,-71.01852409,02128
23758,42.38249533,-71.01899205,02128
23759,42.38233879,-71.01888351,02128
23760,42.38238471,-71.01928649,02128
23761,42.38225795,-71.01963198,02128
23762,42.38213428,-71.01996224,02128
23763,42.38202083,-71.02026545,02128
23764,42.38196508,-71.019884,02128
23765,42.38208987,-71.01954694,02128
23766,42.38223421,-71.01916013,02128
23767,42.3820352,-71.0179364,02128
23768,42.38184321,-71.0179615,02128
23769,42.38194494,-71.01809255,02128
23770,42.38113475,-71.01926342,02128
23771,42.38134,-71.01926885,02128
23772,42.38141892,-71.01950208,02128
23773,42.38150807,-71.01926598,02128
23774,42.38158452,-71.01905958,02128
23775,42.38169783,-71.0187528,02128
23776,42.38177617,-71.01854235,02128
23777,42.38185325,-71.01833515,02128
23778,42.38203733,-71.01784477,02128
23779,42.38209934,-71.01767459,02128
23780,42.38133706,-71.01852588,02128
23781,42.38106927,-71.0183715,02128
23782,42.38094505,-71.01830351,02128
23783,42.38071178,-71.01835714,02128
23784,42.38080414,-71.01812223,02128
23785,42.38120259,-71.01833632,02128
23786,42.38155232,-71.01852752,02128
23787,42.38259135,-71.01820244,02128
23788,42.3827445,-71.01832198,02128
23789,42.38278815,-71.01844873,02128
23790,42.38296524,-71.01871876,02128
23791,42.38312522,-71.01903968,02128
23792,42.38270664,-71.01923437,02128
23793,42.38282576,-71.01931534,02128
23794,42.3825805,-71.01919506,02128
23795,42.38134345,-71.01493289,02128
23796,42.38159223,-71.01542895,02128
23797,42.38127409,-71.01577915,02128
23798,42.38272785,-71.01599044,02128
23799,42.3826529,-71.01619136,02128
23800,42.38256087,-71.01644082,02128
23801,42.3824741,-71.01667398,02128
23802,42.38237115,-71.01694854,02128
23803,42.38227053,-71.01722159,02128
23804,42.38219675,-71.01741296,02128
23805,42.38325112,-71.01643707,02128
23806,42.38313055,-71.0167583,02128
23807,42.38297656,-71.01717396,02128
23808,42.38284115,-71.01753357,02128
23809,42.38269392,-71.01792565,02128
23810,42.38285176,-71.01803626,02128
23811,42.38299258,-71.0176563,02128
23812,42.3831329,-71.0172818,02128
23813,42.38328725,-71.01686888,02128
23814,42.38341129,-71.01653463,02128
23815,42.38344655,-71.01818495,02128
23816,42.38377106,-71.01731201,02128
23817,42.38353121,-71.01764792,02128
23818,42.38318996,-71.01856437,02128
23819,42.38383391,-71.01683987,02128
23820,42.37064375,-71.03550948,02128
23821,42.37271703,-71.03640745,02128
23822,42.37243377,-71.03932054,02128
23823,42.37264644,-71.03545439,02128
23824,42.38513769,-71.03632329,02128
23825,42.38510937,-71.03626448,02128
23826,42.3851716,-71.03626434,02128
23827,42.38508622,-71.03643252,02128
23828,42.3850465,-71.03634321,02128
23829,42.38499109,-71.03626279,02128
23830,42.38498064,-71.03632316,02128
23831,42.38500363,-71.03643205,02128
23832,42.38492156,-71.03643447,02128
23833,42.38487327,-71.0362646,02128
23834,42.38483766,-71.03643483,02128
23835,42.38475771,-71.03643864,02128
23836,42.38475296,-71.03626773,02128
23837,42.3847275,-71.0363288,02128
23838,42.38467458,-71.03643937,02128
23839,42.38463672,-71.0362716,02128
23840,42.38455978,-71.03633331,02128
23841,42.38458874,-71.03644118,02128
23842,42.38447722,-71.0367615,02128
23843,42.38452002,-71.03685842,02128
23844,42.38443997,-71.03688805,02128
23845,42.38435921,-71.03691757,02128
23846,42.38435979,-71.03680433,02128
23847,42.38423334,-71.03684834,02128
23848,42.38427756,-71.03694601,02128
23849,42.38463146,-71.03686616,02128
23850,42.38472038,-71.03686039,02128
23851,42.38455417,-71.03673499,02128
23852,42.38459235,-71.03664486,02128
23853,42.38467269,-71.03664429,02128
23854,42.38475457,-71.03663785,02128
23855,42.38480586,-71.03672458,02128
23856,42.38489666,-71.03685255,02128
23857,42.38483959,-71.03663351,02128
23858,42.38492165,-71.03663091,02128
23859,42.38500651,-71.0366278,02128
23860,42.38508759,-71.03662612,02128
23861,42.3851753,-71.03662275,02128
23862,42.3851379,-71.03671309,02128
23863,42.38497384,-71.03671786,02128
23864,42.38502786,-71.03673777,02128
23865,42.38517815,-71.03684953,02128
23866,42.38507282,-71.03684758,02128
23867,42.38498469,-71.03684928,02128
23868,42.38518246,-71.0371229,02128
23869,42.38513375,-71.03712307,02128
23870,42.38504351,-71.03712661,02128
23871,42.38495797,-71.03712499,02128
23872,42.38486311,-71.03712323,02128
23873,42.38477786,-71.03712293,02128
23874,42.38469205,-71.03712182,02128
23875,42.38459785,-71.03712279,02128
23876,42.38451237,-71.03712126,02128
23877,42.3845001,-71.03725424,02128
23878,42.38463735,-71.03725475,02128
23879,42.38474053,-71.03725418,02128
23880,42.38484883,-71.03725658,02128
23881,42.38510755,-71.03725401,02128
23882,42.38517503,-71.03725309,02128
23883,42.38496875,-71.03725685,02128
23884,42.38372295,-71.04016584,02128
23885,42.38378627,-71.0401626,02128
23886,42.38385252,-71.04015851,02128
23887,42.38391735,-71.04015829,02128
23888,42.38399154,-71.04015652,02128
23889,42.3840554,-71.04015718,02128
23890,42.38412385,-71.04015468,02128
23891,42.38420426,-71.04015242,02128
23892,42.38428455,-71.0401516,02128
23893,42.38434296,-71.04015517,02128
23894,42.3819693,-71.02536532,02128
23895,42.36943157,-71.02589245,02128
23896,42.37138371,-71.03323864,02128
23897,42.36928569,-71.03568255,02128
23898,42.36871114,-71.03415518,02128
23899,42.36267589,-71.03397939,02128
23900,42.36346814,-71.03413434,02128
23901,42.36383033,-71.03419075,02128
23902,42.36391783,-71.03428205,02128
23903,42.36654795,-71.03816398,02128
23904,42.38263066,-71.01862779,02128
23905,42.38370531,-71.0152177,02128
23906,42.38407857,-71.01648601,02128
23907,42.38380925,-71.03572441,02128
23908,42.38325539,-71.03942651,02128
23909,42.37295654,-71.04466882,02128
23910,42.3730138,-71.04462472,02128
23911,42.36146672,-71.03555135,02128
23912,42.35433678,-71.00461326,02128
23913,42.36465047,-71.00333452,02128
23914,42.35736401,-71.0184007,02128
23915,42.35832243,-71.02785446,02128
23916,42.35814888,-71.02792402,02128
23917,42.35802369,-71.02793353,02128
23918,42.35806956,-71.02808414,02128
23919,42.35903222,-71.02759046,02128
23920,42.35879722,-71.02769091,02128
23921,42.35854787,-71.02779607,02128
23922,42.35801235,-71.02692999,02128
23923,42.35816952,-71.02688076,02128
23924,42.35832458,-71.02670883,02128
23925,42.35833446,-71.02699917,02128
23926,42.35838461,-71.02723571,02128
23927,42.3584716,-71.02653317,02128
23928,42.35862848,-71.0262838,02128
23929,42.35880887,-71.02607283,02128
23930,42.35880022,-71.02646327,02128
