,OBJECTID,Lat,Long,zipcode
6959,30154,42.32814037,-71.0577104,2127
6960,30155,42.32795957,-71.05786307,2127
6961,30156,42.3280083,-71.05748368,2127
6962,30157,42.32806775,-71.05724401,2127
6963,30158,42.32824418,-71.05790869,2127
6964,30159,42.32767201,-71.05799142,2127
6965,30160,42.32752598,-71.05681318,2127
6966,30161,42.32785979,-71.05700082,2127
6967,30162,42.32806019,-71.05676537,2127
6968,30163,42.32821743,-71.05649989,2127
6969,30164,42.32835489,-71.05650506,2127
6970,30165,42.32836543,-71.05613777,2127
6971,30166,42.32853443,-71.05590941,2127
6972,30167,42.32928538,-71.05610514,2127
6973,30168,42.32947634,-71.05732706,2127
6974,30169,42.32929529,-71.05728605,2127
6975,30170,42.32925849,-71.05738583,2127
6976,30171,42.32900039,-71.05746684,2127
6977,30172,42.32875736,-71.05761267,2127
6978,30173,42.32845776,-71.05760158,2127
6979,30174,42.3288911,-71.05733961,2127
6980,30175,42.32912408,-71.05720132,2127
6981,30176,42.32926969,-71.0571033,2127
6982,30177,42.32925083,-71.05702717,2127
6983,30178,42.32900432,-71.0570251,2127
6984,30179,42.32832317,-71.05845679,2127
6985,30180,42.32861766,-71.05866946,2127
6986,30181,42.32874225,-71.05874777,2127
6987,30182,42.32887091,-71.05881002,2127
6988,30183,42.32900038,-71.05886566,2127
6989,30184,42.32913352,-71.058918,2127
6990,30185,42.3292653,-71.05896544,2127
6991,30186,42.32939998,-71.05900777,2127
6992,30187,42.32916281,-71.05972818,2127
6993,30188,42.329515,-71.05999901,2127
6994,30189,42.33008299,-71.06038705,2127
6995,30190,42.33030196,-71.06049951,2127
6996,30191,42.33012484,-71.06060372,2127
6997,30192,42.33046267,-71.06229438,2118
6998,30193,42.33039605,-71.0627757,2118
6999,30194,42.3303112,-71.06235923,2118
7000,30195,42.33023071,-71.06195192,2118
7001,30196,42.32982951,-71.06167858,2125
7002,30197,42.33000802,-71.06197359,2125
7003,30198,42.33061508,-71.06224001,2118
7004,30199,42.33069362,-71.06262601,2118
7005,30200,42.3307704,-71.06301914,2118
7006,30201,42.33091212,-71.06308928,2118
7007,30202,42.33123235,-71.06293683,2118
7008,30203,42.3302753,-71.06309285,2118
7009,30204,42.33048717,-71.06319336,2125
7010,30205,42.3301167,-71.06323123,2125
7011,30206,42.33008271,-71.06291243,2125
7012,30207,42.330095,-71.06252626,2125
7013,30208,42.33007462,-71.06220834,2125
7014,30209,42.32995773,-71.06224173,2125
7015,30210,42.32942481,-71.06220437,2125
7016,30211,42.32920743,-71.06157088,2125
7017,30212,42.33054427,-71.06077842,2127
7018,30213,42.33062551,-71.0608668,2127
7019,30214,42.331001,-71.06139764,2127
7020,30215,42.33082444,-71.06168141,2127
7021,30216,42.33144739,-71.06274852,2118
7022,30217,42.3313121,-71.06294754,2118
7023,30218,42.33114592,-71.06305216,2118
7024,30219,42.3309795,-71.06315568,2118
7025,30220,42.33069715,-71.06344972,2125
7026,30221,42.33083966,-71.06339803,2118
7027,30222,42.3307837,-71.06386943,2118
7028,30223,42.33148643,-71.06228013,2127
7029,30224,42.32799705,-71.05706585,2127
7030,30225,42.32857036,-71.05701817,2127
7031,30226,42.32877028,-71.05702115,2127
7032,30227,42.32864053,-71.05749552,2127
7033,30228,42.32744194,-71.0576792,2127
7034,30229,42.32951926,-71.0589347,2127
7035,30230,42.3295317,-71.05903772,2127
7036,30231,42.32966909,-71.05904559,2127
7037,30232,42.32963552,-71.05889153,2127
7038,30233,42.32963725,-71.05882428,2127
7039,30234,42.32963674,-71.05875602,2127
7040,30235,42.3295192,-71.05871415,2127
7041,30236,42.32948799,-71.0583285,2127
7042,30237,42.32961277,-71.05845766,2127
7043,30238,42.32966843,-71.05882754,2127
7044,30239,42.32849267,-71.05777347,2127
7045,30240,42.33187035,-71.06209291,2127
7046,30241,42.33154644,-71.0618179,2127
7047,30242,42.33164666,-71.06151927,2127
7048,30243,42.33185186,-71.06112876,2127
7049,30244,42.33118768,-71.0616739,2127
7050,30245,42.33020847,-71.06003038,2127
7051,30246,42.32999586,-71.05996382,2127
7052,30247,42.33008861,-71.05959924,2127
7053,30248,42.32997404,-71.05904637,2127
7054,30249,42.32972993,-71.05856753,2127
7055,30250,42.32961868,-71.05801349,2127
7056,30251,42.32956336,-71.05797854,2127
7057,30252,42.32969412,-71.05767354,2127
7058,30253,42.329564,-71.0577297,2127
7059,30254,42.32962821,-71.05734919,2127
7060,30255,42.32875949,-71.06186084,2125
7061,30256,42.32846476,-71.05855884,2127
7062,30257,42.32851838,-71.05839026,2127
7063,30258,42.32845137,-71.05818558,2127
7064,30259,42.32817372,-71.05835554,2127
7065,30260,42.3280813,-71.05801852,2127
7066,30261,42.32928771,-71.05684759,2127
7067,30262,42.32907853,-71.05684358,2127
7068,30263,42.32880278,-71.05683781,2127
7069,30264,42.32823955,-71.05682947,2127
7070,30265,42.32750606,-71.05605163,2127
7071,30266,42.32788864,-71.05608138,2127
7072,30267,42.32798288,-71.05650251,2127
7073,30268,42.32853073,-71.05651477,2127
7074,30269,42.32861312,-71.0562073,2127
7075,30270,42.32880348,-71.05577909,2127
7076,30271,42.32866439,-71.0556409,2127
7077,30272,42.32861847,-71.0555796,2127
7078,30273,42.32854157,-71.05532441,2127
7079,30274,42.32866269,-71.05523448,2127
7080,30275,42.32862294,-71.05510294,2127
7081,30276,42.32854673,-71.05484578,2127
7082,30277,42.32824339,-71.05531017,2127
7083,30278,42.32819024,-71.05501776,2127
7084,30279,42.32804211,-71.05503255,2127
7085,30280,42.32805301,-71.05474957,2127
7086,30281,42.32787923,-71.05460669,2127
7087,30282,42.32783188,-71.05504606,2127
7088,30283,42.32775232,-71.05529869,2127
7089,30284,42.32754341,-71.05534564,2127
7090,30285,42.32771469,-71.0559454,2127
7091,30286,42.32806426,-71.05631608,2127
7092,30287,42.32822756,-71.05613281,2127
7093,30288,42.32845437,-71.05571657,2127
7094,30289,42.32897454,-71.05564616,2127
7095,30290,42.32917082,-71.05578572,2127
7096,30291,42.32923689,-71.05580877,2127
7097,30292,42.32764045,-71.05414009,2127
7098,30293,42.32855278,-71.0542066,2127
7099,30294,42.32862965,-71.05450585,2127
7100,30295,42.32930863,-71.05411257,2127
7101,30296,42.32930023,-71.05441581,2127
7102,30297,42.32914545,-71.05434369,2127
7103,30298,42.32914277,-71.05464028,2127
7104,30299,42.32910987,-71.05468517,2127
7105,30300,42.3293,-71.05469927,2127
7106,30301,42.3294222,-71.05536883,2127
7107,30302,42.32973368,-71.05557475,2127
7108,30303,42.32998124,-71.05585469,2127
7109,30304,42.3301061,-71.05581298,2127
7110,30305,42.33040747,-71.05513868,2127
7111,30306,42.33009625,-71.05495696,2127
7112,30307,42.32977573,-71.05466547,2127
7113,30308,42.3286625,-71.05466799,2127
7114,30309,42.3288886,-71.05474928,2127
7115,30310,42.32914338,-71.05523415,2127
7116,30311,42.32918536,-71.05538794,2127
7117,30312,42.32934335,-71.05644874,2127
7118,30313,42.32948137,-71.0563135,2127
7119,30314,42.3293902,-71.05674577,2127
7120,30315,42.32953394,-71.05665625,2127
7121,30316,42.32967881,-71.05671413,2127
7122,30317,42.32984185,-71.05676244,2127
7123,30318,42.32991599,-71.05685779,2127
7124,30319,42.32989974,-71.05704443,2127
7125,30320,42.32981275,-71.05640498,2127
7126,30321,42.32995902,-71.05611383,2127
7127,30322,42.33023745,-71.05599972,2127
7128,30323,42.33012962,-71.05622061,2127
7129,30324,42.32999943,-71.05648253,2127
7130,30325,42.33044214,-71.0555445,2127
7131,30326,42.33056421,-71.05539705,2127
7132,30327,42.3306691,-71.05455613,2127
7133,30328,42.33094493,-71.05442578,2127
7134,30329,42.33058863,-71.05418336,2127
7135,30330,42.33121777,-71.05414535,2127
7136,30331,42.33151964,-71.05442251,2127
7137,30332,42.33155072,-71.05478016,2127
7138,30333,42.33127675,-71.05486857,2127
7139,30334,42.3309382,-71.05466003,2127
7140,30335,42.33069307,-71.05498685,2127
7141,30336,42.32937412,-71.05564669,2127
7142,30337,42.32934289,-71.05539236,2127
7143,30338,42.32931559,-71.05507287,2127
7144,30339,42.33102575,-71.06007373,2127
7145,30340,42.33069818,-71.05981787,2127
7146,30341,42.32932515,-71.05780519,2127
7147,30342,42.33046422,-71.05686697,2127
7148,30343,42.3304307,-71.05683125,2127
7149,30344,42.33035542,-71.05662419,2127
7150,30345,42.33054816,-71.0561155,2127
7151,30346,42.33079802,-71.05562888,2127
7152,30347,42.33090025,-71.0557105,2127
7153,30348,42.33048956,-71.05641079,2127
7154,30349,42.33073117,-71.05593849,2127
7155,30350,42.33016741,-71.05685767,2127
7156,30351,42.33224877,-71.06146656,2127
7157,30352,42.33265427,-71.06146248,2127
7158,30353,42.33199597,-71.06181369,2127
7159,30354,42.33188278,-71.06001518,2127
7160,30355,42.3328104,-71.06024931,2127
7161,30356,42.32968818,-71.05705286,2127
7162,30357,42.33051791,-71.0570561,2127
7163,30358,42.33088606,-71.05687054,2127
7164,30359,42.33125892,-71.05707254,2127
7165,30360,42.33159364,-71.05707688,2127
7166,30361,42.33198828,-71.05708472,2127
7167,30362,42.33236667,-71.05709357,2127
7168,30363,42.33178849,-71.05556215,2127
7169,30364,42.33198017,-71.05598959,2127
7170,30365,42.33221072,-71.05634564,2127
7171,30366,42.3323248,-71.0568471,2127
7172,30367,42.33179338,-71.05682635,2127
7173,30368,42.33076041,-71.05546953,2127
7174,30369,42.33111272,-71.05579782,2127
7175,30370,42.33128797,-71.05595948,2127
7176,30371,42.33148135,-71.0561395,2127
7177,30372,42.33177169,-71.05658394,2127
7178,30373,42.33290052,-71.05681972,2127
7179,30374,42.33151223,-71.05525935,2127
7180,30375,42.33160901,-71.0563706,2127
7181,30376,42.33070115,-71.05441033,2127
7182,30377,42.33039887,-71.05414858,2127
7183,30378,42.33284411,-71.05520439,2127
7184,30379,42.33266034,-71.05495759,2127
7185,30380,42.33264995,-71.05468544,2127
7186,30381,42.33271917,-71.05448448,2127
7187,30382,42.33248262,-71.05448254,2127
7188,30383,42.33244261,-71.05412964,2127
7189,30384,42.33258449,-71.05412609,2127
7190,30385,42.33078506,-71.05499586,2127
7191,30386,42.33084993,-71.0548661,2127
7192,30387,42.33086902,-71.05483007,2127
7193,30388,42.32860944,-71.05680527,2127
7194,30389,42.32943499,-71.05603426,2127
7195,30390,42.32996916,-71.05557614,2127
7196,30391,42.3312155,-71.05519163,2127
7197,30392,42.33128163,-71.05505162,2127
7198,30393,42.33119232,-71.05493692,2127
7199,30394,42.32840095,-71.05542488,2127
7200,30395,42.32780386,-71.05426832,2127
7201,30396,42.32835191,-71.05790613,2127
7202,30397,42.33078298,-71.05761559,2127
7203,30398,42.32992232,-71.05738235,2127
7204,30399,42.33131311,-71.06653119,2118
7205,30400,42.33121286,-71.06306753,2118
7206,30401,42.33816501,-71.06709158,2118
7207,30402,42.33817169,-71.06712311,2118
7208,30403,42.33825996,-71.06722862,2118
7209,30404,42.33836581,-71.0673539,2118
7210,30405,42.33830771,-71.06746922,2118
7211,30406,42.3381947,-71.06733264,2118
7212,30407,42.33800172,-71.06732007,2118
7213,30408,42.33781433,-71.06758609,2118
7214,30409,42.33770017,-71.06782944,2118
7215,30410,42.33792546,-71.06809663,2118
7216,30411,42.33810383,-71.06813053,2118
7217,30412,42.33803958,-71.06823844,2118
7218,30413,42.33819454,-71.06823996,2118
7219,30414,42.33815183,-71.06837198,2118
7220,30415,42.33826515,-71.06850651,2118
7221,30416,42.33844689,-71.06854024,2118
7222,30417,42.33838348,-71.06865179,2118
7223,30418,42.33788744,-71.06717237,2118
7224,30419,42.33768907,-71.06745497,2118
7225,30420,42.33827438,-71.06864551,2118
7226,30421,42.33669632,-71.06768204,2118
7227,30422,42.33681514,-71.06783661,2118
7228,30423,42.33705284,-71.06814214,2118
7229,30424,42.33704187,-71.06836303,2118
7230,30425,42.33690387,-71.06855689,2118
7231,30426,42.33675948,-71.06875901,2118
7232,30427,42.33661601,-71.06895994,2118
7233,30428,42.33646569,-71.06916973,2118
7234,30429,42.33704158,-71.06823337,2118
7235,30430,42.33721455,-71.06812311,2118
7236,30431,42.33746748,-71.06776453,2118
7237,30432,42.33659626,-71.06929896,2118
7238,30433,42.33668171,-71.06917898,2118
7239,30434,42.33675342,-71.06916771,2118
7240,30435,42.33687547,-71.06931574,2118
7241,30436,42.33701729,-71.06948662,2118
7242,30437,42.33715477,-71.06964894,2118
7243,30438,42.33730843,-71.06983522,2118
7244,30439,42.33747347,-71.0700363,2118
7245,30440,42.33758766,-71.07017325,2118
7246,30441,42.33772472,-71.07033376,2118
7247,30442,42.33790698,-71.07055037,2118
7248,30443,42.33801411,-71.07067991,2118
7249,30444,42.33818541,-71.07088235,2118
7250,30445,42.3381897,-71.07098192,2118
7251,30446,42.33804794,-71.0711582,2118
7252,30447,42.33794446,-71.07128732,2118
7253,30448,42.33802165,-71.07141543,2118
7254,30449,42.33816664,-71.07123261,2118
7255,30450,42.33827555,-71.07109882,2118
7256,30451,42.33835318,-71.07108109,2118
7257,30452,42.33845597,-71.07102608,2118
7258,30453,42.33833565,-71.07079431,2118
7259,30454,42.33846241,-71.07063389,2118
7260,30455,42.33809198,-71.07058745,2118
7261,30456,42.33780209,-71.0702455,2118
7262,30457,42.33766462,-71.07008197,2118
7263,30458,42.33753951,-71.06992963,2118
7264,30459,42.33737352,-71.06973095,2118
7265,30460,42.33722842,-71.06955841,2118
7266,30461,42.33707954,-71.06938131,2118
7267,30462,42.33694474,-71.06921906,2118
7268,30463,42.33682046,-71.06907036,2118
7269,30464,42.33721835,-71.06848954,2118
7270,30465,42.33733779,-71.06863268,2118
7271,30466,42.3375951,-71.06894115,2118
7272,30467,42.33767986,-71.06904296,2118
7273,30468,42.33789941,-71.06930701,2118
7274,30469,42.33800298,-71.06943525,2118
7275,30470,42.33810447,-71.06955318,2118
7276,30471,42.33822085,-71.06969202,2118
7277,30472,42.33803908,-71.07002871,2118
7278,30473,42.33722843,-71.06900091,2118
7279,30474,42.33841692,-71.06973603,2118
7280,30475,42.33828953,-71.06958664,2118
7281,30476,42.33817447,-71.06944965,2118
7282,30477,42.33807039,-71.06932562,2118
7283,30478,42.33797159,-71.06920655,2118
7284,30479,42.33786534,-71.06907824,2118
7285,30480,42.33774742,-71.06893792,2118
7286,30481,42.33765894,-71.06883144,2118
7287,30482,42.33753598,-71.06868458,2118
7288,30483,42.33740904,-71.06853461,2118
7289,30484,42.33728743,-71.06838719,2118
7290,30485,42.33733269,-71.06826369,2118
7291,30486,42.33839306,-71.06957083,2118
7292,30487,42.33763681,-71.07189404,2118
7293,30488,42.3384893,-71.07125081,2118
7294,30489,42.33795216,-71.06912558,2118
7295,30490,42.3381039,-71.07148727,2118
7296,30491,42.33832844,-71.07155777,2118
7297,30492,42.33847753,-71.07133654,2118
7298,30493,42.33847789,-71.07197192,2118
7299,30494,42.33665795,-71.06954695,2118
7300,30495,42.33676444,-71.06967544,2118
7301,30496,42.33686724,-71.06980319,2118
7302,30497,42.33719043,-71.07018504,2118
7303,30498,42.33729856,-71.07031565,2118
7304,30499,42.33740476,-71.07044079,2118
7305,30500,42.33708228,-71.07005623,2118
7306,30501,42.33697643,-71.06992976,2118
7307,30502,42.33660945,-71.06935925,2118
7308,30503,42.33681371,-71.06899342,2118
7309,30504,42.33609796,-71.06884375,2118
7310,30505,42.3358236,-71.06927021,2118
7311,30506,42.33560634,-71.06953195,2118
7312,30507,42.33548968,-71.06937383,2118
7313,30508,42.33553783,-71.06926979,2118
7314,30509,42.33634077,-71.06914509,2118
7315,30510,42.33633108,-71.06935681,2118
7316,30511,42.33621283,-71.06952005,2118
7317,30512,42.33609996,-71.06967855,2118
7318,30513,42.33596588,-71.06986624,2118
7319,30514,42.33585755,-71.06990082,2118
7320,30515,42.33578684,-71.06980714,2118
7321,30516,42.33568116,-71.06967264,2118
7322,30517,42.33541424,-71.06948651,2118
7323,30518,42.33551503,-71.06961793,2118
7324,30519,42.33560832,-71.06973661,2118
7325,30520,42.33569808,-71.06985163,2118
7326,30521,42.3358002,-71.06998367,2118
7327,30522,42.33568734,-71.07025652,2118
7328,30523,42.33555959,-71.07043467,2118
7329,30524,42.33542771,-71.0706266,2118
7330,30525,42.33532973,-71.07059272,2118
7331,30526,42.33524354,-71.07048016,2118
7332,30527,42.33515819,-71.07037243,2118
7333,30528,42.33498137,-71.07014243,2118
7334,30529,42.33527497,-71.07068643,2118
7335,30530,42.3354573,-71.07089845,2118
7336,30531,42.33549169,-71.07095431,2118
7337,30532,42.33556996,-71.07099634,2118
7338,30533,42.33566905,-71.0711157,2118
7339,30534,42.33577523,-71.07124239,2118
7340,30535,42.33630801,-71.07163631,2118
7341,30536,42.33627217,-71.07159307,2118
7342,30537,42.33623987,-71.0715559,2118
7343,30538,42.33623176,-71.07144986,2118
7344,30539,42.33620544,-71.0713893,2118
7345,30540,42.33612139,-71.071287,2118
7346,30541,42.33600336,-71.07119144,2118
7347,30542,42.3359653,-71.07114757,2118
7348,30543,42.3358581,-71.07103652,2118
7349,30544,42.3358214,-71.07099086,2118
7350,30545,42.33578159,-71.07094215,2118
7351,30546,42.33574089,-71.07089223,2118
7352,30547,42.33574031,-71.07079532,2118
7353,30548,42.33558779,-71.07071312,2118
7354,30549,42.33572502,-71.07052126,2118
7355,30550,42.3360591,-71.07005293,2118
7356,30551,42.33615842,-71.06991349,2118
7357,30552,42.33627892,-71.06974848,2118
7358,30553,42.33639903,-71.06957684,2118
7359,30554,42.33649974,-71.06943201,2118
7360,30555,42.33651594,-71.06976085,2118
7361,30556,42.33662255,-71.06988935,2118
7362,30557,42.33635646,-71.07051574,2118
7363,30558,42.33654096,-71.07073561,2118
7364,30559,42.33670067,-71.07092625,2118
7365,30560,42.33685948,-71.07111928,2118
7366,30561,42.3370139,-71.07130142,2118
7367,30562,42.33714975,-71.07146043,2118
7368,30563,42.33729218,-71.07163458,2118
7369,30564,42.33743155,-71.07179965,2118
7370,30565,42.3375212,-71.07181356,2118
7371,30566,42.33777641,-71.07149577,2118
7372,30567,42.33712938,-71.07229854,2118
7373,30568,42.33724976,-71.07215038,2118
7374,30569,42.33736699,-71.07200518,2118
7375,30570,42.33700763,-71.07245089,2118
7376,30571,42.33687235,-71.07261991,2118
7377,30572,42.33676054,-71.07275795,2118
7378,30573,42.3368105,-71.07265033,2118
7379,30574,42.33683992,-71.07288547,2118
7380,30575,42.33695853,-71.07273488,2118
7381,30576,42.33709334,-71.07256887,2118
7382,30577,42.33721371,-71.07242191,2118
7383,30578,42.33735351,-71.07224574,2118
7384,30579,42.33744862,-71.07213092,2118
7385,30580,42.33775582,-71.07219004,2118
7386,30581,42.33789165,-71.07235145,2118
7387,30582,42.33802436,-71.07251102,2118
7388,30583,42.33817131,-71.07262084,2118
7389,30584,42.33809924,-71.07252894,2118
7390,30585,42.33822978,-71.07233758,2118
7391,30586,42.33835311,-71.07215455,2118
7392,30587,42.33842477,-71.07224103,2118
7393,30588,42.33829962,-71.07242885,2118
7394,30589,42.33823696,-71.07261996,2118
7395,30590,42.33844272,-71.0726319,2118
7396,30591,42.33819957,-71.07271934,2118
7397,30592,42.33831015,-71.07285453,2118
7398,30593,42.33844774,-71.07301838,2118
7399,30594,42.338376,-71.07311426,2118
7400,30595,42.33822644,-71.07293881,2118
7401,30596,42.33809861,-71.07278232,2118
7402,30597,42.3380517,-71.07278466,2118
7403,30598,42.3379374,-71.07295578,2118
7404,30599,42.3377642,-71.07321739,2118
7405,30600,42.33762707,-71.07342349,2118
7406,30601,42.33751183,-71.07359941,2118
7407,30602,42.33743492,-71.07349961,2118
7408,30603,42.33755961,-71.0733136,2118
7409,30604,42.33768387,-71.07312577,2118
7410,30605,42.3378813,-71.07283184,2118
7411,30606,42.33797707,-71.07268995,2118
7412,30607,42.33795359,-71.07260897,2118
7413,30608,42.33781643,-71.07244573,2118
7414,30609,42.33767971,-71.0722843,2118
7415,30610,42.33753816,-71.07211257,2118
7416,30611,42.33763899,-71.071665,2118
7417,30612,42.33789333,-71.0715735,2118
7418,30613,42.33774542,-71.07175919,2118
7419,30614,42.33706225,-71.07267399,2118
7420,30615,42.33699235,-71.07276148,2118
7421,30616,42.33815901,-71.07180368,2118
7422,30617,42.3378794,-71.07181417,2118
7423,30618,42.33841088,-71.07406933,2118
7424,30619,42.33829476,-71.07424283,2118
7425,30620,42.33817547,-71.07442291,2118
7426,30621,42.33806388,-71.07458925,2118
7427,30622,42.33817852,-71.07483343,2118
7428,30623,42.33830182,-71.07465401,2118
7429,30624,42.33842744,-71.0744644,2118
7430,30625,42.33816919,-71.07348919,2118
7431,30626,42.33817566,-71.07363193,2118
7432,30627,42.33799815,-71.07354816,2118
7433,30628,42.33824811,-71.07344577,2118
7434,30629,42.33551481,-71.06973895,2118
7435,30630,42.33511706,-71.07024113,2118
7436,30631,42.33627357,-71.06926499,2118
7437,30632,42.33605944,-71.07015874,2118
7438,30633,42.33597348,-71.07024479,2118
7439,30634,42.33622092,-71.0703518,2118
7440,30635,42.33627564,-71.07126464,2118
7441,30636,42.33631044,-71.07121156,2118
7442,30637,42.33663135,-71.07102982,2118
7443,30638,42.33646368,-71.07082824,2118
7444,30639,42.33628448,-71.07061626,2118
7445,30640,42.33615,-71.07045367,2118
7446,30641,42.33735403,-71.07189792,2118
7447,30642,42.33721671,-71.07173372,2118
7448,30643,42.33708338,-71.07157235,2118
7449,30644,42.33695462,-71.07141927,2118
7450,30645,42.33679915,-71.07123327,2118
7451,30646,42.33627648,-71.07197652,2118
7452,30647,42.33634644,-71.07177629,2118
7453,30648,42.3363892,-71.07170715,2118
7454,30649,42.33643832,-71.07163578,2118
7455,30650,42.33587831,-71.07207655,2118
7456,30651,42.33594552,-71.0719036,2118
7457,30652,42.33581302,-71.0717697,2118
7458,30653,42.33648579,-71.07157105,2118
7459,30654,42.33602957,-71.06912756,2118
7460,30655,42.33571337,-71.06952041,2118
7461,30656,42.33585372,-71.0703474,2118
7462,30657,42.3354954,-71.06990065,2118
7463,30658,42.33524863,-71.07024712,2118
7464,30659,42.33614845,-71.06910531,2118
7465,30660,42.33668859,-71.07279767,2118
7466,30661,42.336824,-71.07296194,2118
7467,30662,42.33657753,-71.06752851,2118
7468,30663,42.33645845,-71.06737622,2118
7469,30664,42.33633804,-71.06722327,2118
7470,30665,42.33624719,-71.06715704,2118
7471,30666,42.33617563,-71.06719665,2118
7472,30667,42.33619402,-71.06722767,2118
7473,30668,42.33623735,-71.06707705,2118
7474,30669,42.33632769,-71.06689696,2118
7475,30670,42.33665285,-71.0670554,2118
7476,30671,42.33562195,-71.06719978,2118
7477,30672,42.33550137,-71.0675303,2118
7478,30673,42.33555648,-71.06777659,2118
7479,30674,42.33566527,-71.06767373,2118
7480,30675,42.3357447,-71.06754802,2118
7481,30676,42.33561786,-71.06747574,2118
7482,30677,42.33572655,-71.06737896,2118
7483,30678,42.33579707,-71.06744635,2118
7484,30679,42.33606915,-71.06727161,2118
7485,30680,42.33592604,-71.06750045,2118
7486,30681,42.33582194,-71.06766853,2118
7487,30682,42.3357208,-71.06784705,2118
7488,30683,42.33547538,-71.06719558,2118
7489,30684,42.335078,-71.06713815,2118
7490,30685,42.33612522,-71.06731481,2118
7491,30686,42.33626484,-71.06737899,2118
7492,30687,42.33633334,-71.06743354,2118
7493,30688,42.33617921,-71.06772283,2118
7494,30689,42.33600964,-71.06771848,2118
7495,30690,42.33604924,-71.06792412,2118
7496,30691,42.33637824,-71.06764543,2118
7497,30692,42.33541713,-71.06861128,2118
7498,30693,42.33562125,-71.06802285,2118
7499,30694,42.33552733,-71.06820396,2118
7500,30695,42.3354378,-71.06839129,2118
7501,30696,42.33535007,-71.06857868,2118
7502,30697,42.33526591,-71.06876862,2118
7503,30698,42.33521492,-71.0689943,2118
7504,30699,42.33527665,-71.06914769,2118
7505,30700,42.33539606,-71.06925313,2118
7506,30701,42.33530286,-71.06939414,2118
7507,30702,42.33522484,-71.06924386,2118
7508,30703,42.33513263,-71.06920557,2118
7509,30704,42.33501895,-71.06938117,2118
7510,30705,42.33494638,-71.06957878,2118
7511,30706,42.33487287,-71.06977758,2118
7512,30707,42.33486406,-71.06991588,2118
7513,30708,42.33555867,-71.06794177,2118
7514,30709,42.33473664,-71.06970441,2118
7515,30710,42.33490506,-71.06931968,2118
7516,30711,42.33499241,-71.0691031,2118
7517,30712,42.3350782,-71.06889802,2118
7518,30713,42.33516898,-71.06869128,2118
7519,30714,42.3352593,-71.06848513,2118
7520,30715,42.3353551,-71.06827551,2118
7521,30716,42.33540652,-71.06805046,2118
7522,30717,42.33540391,-71.06769536,2118
7523,30718,42.33528309,-71.0681923,2118
7524,30719,42.33511289,-71.06862561,2118
7525,30720,42.33492198,-71.0690321,2118
7526,30721,42.33472509,-71.06942015,2118
7527,30722,42.33503113,-71.06758404,2118
7528,30723,42.33492778,-71.0680621,2118
7529,30724,42.33480688,-71.06843806,2118
7530,30725,42.33464772,-71.06880972,2118
7531,30726,42.33445303,-71.06920089,2118
7532,30727,42.33499205,-71.06722593,2118
7533,30728,42.33469421,-71.067435,2118
7534,30729,42.3345705,-71.06794156,2118
7535,30730,42.3341362,-71.06878868,2118
7536,30731,42.33402751,-71.0687383,2118
7537,30732,42.33423403,-71.06839129,2118
7538,30733,42.3341244,-71.06834332,2118
7539,30734,42.33383607,-71.06723594,2118
7540,30735,42.33403065,-71.06757483,2118
7541,30736,42.33380025,-71.06772107,2118
7542,30737,42.33364604,-71.06694462,2118
7543,30738,42.33364839,-71.06888999,2118
7544,30739,42.33375526,-71.06916073,2118
7545,30740,42.33385781,-71.0694204,2118
7546,30741,42.3340279,-71.06963369,2118
7547,30742,42.33424939,-71.06957064,2118
7548,30743,42.33403639,-71.06993656,2118
7549,30744,42.33381937,-71.07030052,2118
7550,30745,42.3335864,-71.07063395,2118
7551,30746,42.33333721,-71.07095263,2118
7552,30747,42.33393194,-71.06967221,2118
7553,30748,42.3337359,-71.06917443,2118
7554,30749,42.33332226,-71.06842474,2118
7555,30750,42.33340675,-71.06863644,2118
7556,30751,42.33350885,-71.0688967,2118
7557,30752,42.33371588,-71.0694195,2118
7558,30753,42.33344314,-71.06979925,2118
7559,30754,42.33356701,-71.07002682,2118
7560,30755,42.33369955,-71.07017329,2118
7561,30756,42.33383454,-71.06995969,2118
7562,30757,42.33359776,-71.06972172,2118
7563,30758,42.33368898,-71.06988567,2118
7564,30759,42.33330692,-71.06993142,2118
7565,30760,42.33343078,-71.07015899,2118
7566,30761,42.33357589,-71.07035811,2118
7567,30762,42.33310923,-71.07089546,2118
7568,30763,42.33357243,-71.07127157,2118
7569,30764,42.3337995,-71.07095046,2118
7570,30765,42.33402182,-71.07061765,2118
7571,30766,42.33428985,-71.07019888,2118
7572,30767,42.334508,-71.0698228,2118
7573,30768,42.33305654,-71.07126737,2118
7574,30769,42.33307482,-71.07195062,2118
7575,30770,42.33332289,-71.07161441,2118
7576,30771,42.33436807,-71.07140522,2118
7577,30772,42.33353803,-71.07207818,2118
7578,30773,42.33385483,-71.07215419,2118
7579,30774,42.33427565,-71.07044638,2118
7580,30775,42.33441561,-71.07058218,2118
7581,30776,42.33451808,-71.07042337,2118
7582,30777,42.33440029,-71.07025792,2118
7583,30778,42.33452776,-71.07008718,2118
7584,30779,42.33463592,-71.06991276,2118
7585,30780,42.33477079,-71.0694773,2118
7586,30781,42.33442193,-71.07236378,2118
7587,30782,42.33452371,-71.07222127,2118
7588,30783,42.33464168,-71.0720568,2118
7589,30784,42.3347583,-71.07189167,2118
7590,30785,42.3348671,-71.07173541,2118
7591,30786,42.33495545,-71.07161251,2118
7592,30787,42.33502346,-71.07158666,2118
7593,30788,42.33517533,-71.07176669,2118
7594,30789,42.33533947,-71.07196062,2118
